,pitcher,release_speed,release_pos_x,release_pos_z,pfx_x,pfx_z,release_spin_rate,release_extension,spin_axis,swinging_strike,name,throw_hand,height,weight,age_on_july_1
510,666374,96.75573248407643,-2.372484076433121,5.265445859872611,-0.9592675159235668,1.1656050955414012,2232.2958199356913,6.383974358974359,230.94212218649517,0.07006369426751592,MatthewAurelBrash,R,73,173,24.136892539356605
511,666721,92.98030303030303,-2.9368181818181816,5.989212121212121,-1.081090909090909,1.1919090909090908,2193.3658536585367,6.711212121212121,223.4878048780488,0.06666666666666667,MaximoAlbertoCastillo,R,74,280,23.159479808350444
512,666808,98.93264,-1.8012,5.248144,-0.658496,0.668416,2510.05501618123,6.60256,221.14077669902912,0.0944,CamiloDoval,R,74,185,24.99110198494182
513,666818,96.92927927927927,-1.2346396396396395,6.507522522522523,-0.3108558558558559,1.464009009009009,2230.5135135135133,6.255203619909502,202.34234234234233,0.08558558558558559,LuisDavidFrías,R,75,245,24.10677618069815
514,666974,95.34761904761905,-2.1211904761904763,5.363630952380952,-1.5049404761904763,0.33422619047619045,2232.0059523809523,5.758333333333333,257.6607142857143,0.03571428571428571,YennierCano,R,76,185,28.31211498973306
515,667297,94.01389830508474,-1.384135593220339,6.252779661016949,-1.1331864406779661,0.8485423728813559,2332.2662116040956,6.32687074829932,221.42662116040955,0.07457627118644068,ThomasAndrewNance,R,78,235,31.28542094455852
516,667427,94.425,-0.6894915254237288,6.864809322033898,-0.4064406779661017,1.6359533898305083,2120.048728813559,5.355296610169491,196.65254237288136,0.09322033898305085,ZacharyGarrettJackson,R,76,230,27.515400410677618
517,667463,91.61202672605792,2.295055679287305,5.326503340757238,1.1164365256124722,0.09494432071269489,2118.0446428571427,5.994654788418708,122.97544642857143,0.0645879732739421,JohnEdwardKing,L,74,215,27.794661190965094
518,667498,89.75495495495495,-1.9301801801801801,5.135855855855856,-0.9297297297297298,1.137117117117117,2086.7027027027025,6.18018018018018,220.27927927927928,0.09009009009009009,RobertLeeDugger,R,72,198,26.99520876112252
519,668338,91.0562962962963,-3.627037037037037,4.836888888888889,-0.4462962962962963,0.7602222222222222,2092.278195488722,7.085820895522388,221.25563909774436,0.05185185185185185,TysonMarcusMiller,R,76,225,26.924024640657084
520,668665,92.43211678832117,-2.094014598540146,6.032627737226278,0.051423357664233574,1.139051094890511,2263.2372262773724,6.395985401459854,183.76642335766422,0.09854014598540146,StephenJamesNogosek,R,74,205,27.468856947296374
521,668676,91.92183020948181,-0.2688202866593164,6.237045203969129,-0.6179933847850055,1.5713009922822492,2150.2480705622934,6.155898566703417,206.89084895259097,0.06174200661521499,ZachRobertPlesac,R,75,220,27.44147843942505
522,668678,93.12880978865407,-2.8422080088987762,5.939310344827586,-0.11305339265850946,1.259098998887653,2421.3628762541807,6.570411568409344,194.45150501672242,0.07341490545050056,ZacharyPeterGallen,R,74,189,26.910335386721425
523,668868,94.07608069164266,1.1629971181556196,5.885244956772334,0.5863400576368877,1.240172910662824,2012.78674351585,6.762536023054754,151.9106628242075,0.07492795389048991,ZacharyDavidThompson,L,74,215,24.673511293634498
524,668873,92.66179245283018,-1.355943396226415,5.711320754716981,-0.5029245283018868,0.7589622641509435,2092.2264150943397,6.986792452830189,196.46698113207546,0.06132075471698113,CalebJohnKilian,R,76,180,25.078713210130047
525,668881,98.90519591141397,-2.3557069846678025,6.001013628620102,-0.9771890971039182,1.3352810902896082,2367.6259607173356,6.3545996592844975,221.72416737830915,0.13202725724020442,ChristianHunterGreene,R,77,230,22.902121834360027
526,668933,97.25972222222222,-1.2764869281045752,6.2151797385620915,-0.21772058823529414,0.7155555555555556,2324.660823838738,5.560683012259195,201.33567046450483,0.06454248366013073,DouglasGrahamAshcraft,R,74,240,24.383299110198493
527,668941,95.15939849624061,1.276015037593985,5.715488721804511,1.1026315789473684,0.857593984962406,2173.0451127819547,5.401503759398496,134.62406015037595,0.06015037593984962,JosephAbelRomero,L,71,200,25.806981519507186
528,668948,90.48871681415929,1.4234513274336282,5.888119469026548,0.16944690265486725,1.1336725663716813,2364.8738938053098,6.092477876106195,162.90486725663717,0.1084070796460177,KirklandMcCarty,L,68,185,26.718685831622178
529,669022,94.69323607427056,1.5340185676392575,5.92736074270557,0.43445623342175066,1.4661538461538461,2236.6186666666667,6.905843293492697,155.59466666666665,0.08090185676392574,MacKenzieEvanGore,L,74,197,23.34839151266256
530,669060,92.36833166833166,-1.8223776223776225,5.519140859140859,-1.0704595404595405,0.8902497502497503,1990.7752247752248,6.4991008991009,226.00999000999002,0.06593406593406594,BryseEverettWilson,R,73,250,24.528405201916495
531,669084,96.26541353383458,3.1364661654135335,5.585413533834586,0.5466165413533834,1.3925563909774437,2250.714285714286,6.817293233082707,142.21052631578948,0.10526315789473684,DaytonLaneHall,L,74,195,23.78097193702943
532,669145,90.56131221719457,0.9355656108597284,6.177511312217194,0.8015192743764173,1.2523356009070294,2328.9931818181817,6.091402714932127,145.74545454545455,0.04751131221719457,BruceAnthonyZimmermann,L,73,215,27.38945927446954
533,669160,96.15693215339233,-2.3162241887905606,5.207610619469027,-0.8544247787610619,0.7835103244837759,2374.7197640117993,6.516814159292035,227.51622418879057,0.10029498525073746,DustinJakeMay,R,78,180,24.815879534565365
534,669169,93.34194285714285,-1.4449142857142856,6.086708571428571,-0.7041714285714286,1.5790857142857144,2323.329128440367,6.259977064220183,205.86811926605503,0.05142857142857143,JonathanPaulHeasley,R,75,225,25.423682409308693
535,669194,94.79829545454545,-0.3231818181818182,6.036647727272728,-0.29863636363636364,1.6440909090909093,2198.8863636363635,6.660795454545454,194.89772727272728,0.07386363636363637,RyneTannerNelson,R,75,184,24.410677618069816
536,669203,95.1740201005025,-0.646316582914573,5.9540251256281405,0.21638693467336684,0.9610854271356783,2610.4700854700855,6.3798792756539235,187.87229763700353,0.11407035175879397,CorbinBrianBurnes,R,75,225,27.690622861054074
537,669211,93.54029605263158,2.2367598684210526,6.057993421052632,0.8974506578947368,1.495888157894737,2257.0822368421054,5.839967105263158,142.49671052631578,0.125,KeeganLeeAkin,L,71,235,27.249828884325805
538,669212,92.07183908045977,-0.2647701149425288,5.7971839080459775,-0.9079310344827586,1.447375478927203,2268.78515625,6.23515625,216.3046875,0.1111111111111111,ElijahAllanMorgan,R,70,190,26.132785763175907
539,669270,96.05657894736842,-2.362390350877193,5.960000000000001,-0.9750219298245615,0.8448684210526316,2235.0476190476193,7.008371040723982,222.84807256235828,0.09868421052631579,JoelKennethKuhnel,R,76,280,27.362080766598222
540,669276,92.06791277258567,1.6472585669781932,6.469158878504673,0.5819314641744548,1.6325856697819312,2258.255451713396,6.451713395638629,155.62305295950156,0.102803738317757,DylanRyanLee,L,75,214,27.915126625598905
541,669302,96.09091463414634,-1.0232865853658537,6.061213414634146,-0.5470121951219512,1.4681829268292683,2130.630487804878,7.411524390243902,203.81219512195122,0.10792682926829268,LoganKeithGilbert,R,78,215,25.155373032169745
542,669330,93.54533527696793,-1.0505393586005831,6.888381924198251,-0.48177842565597667,1.658061224489796,2459.32361516035,6.3594752186588925,201.8862973760933,0.09766763848396501,TylerAustinWells,R,80,255,27.8466803559206
543,669358,95.98314606741573,-1.5433146067415728,5.883707865168539,-0.7423595505617978,1.505112359550562,2429.3932584269664,6.5528089887640455,215.03932584269663,0.06741573033707865,ShaneAustinBaz,R,74,190,23.039014373716633
544,669373,94.40734649122807,2.2224013157894738,6.220186403508772,0.942609649122807,1.1527850877192982,2110.8463227222833,6.222149122807018,141.47530186608122,0.0800438596491228,TarikDanielSkubal,L,75,240,25.609856262833677
545,669395,97.52588996763754,-2.113818770226537,5.903964401294498,-0.40619741100323625,1.1223624595469255,2448.2674230145867,6.563106796116505,215.0486223662885,0.10355987055016182,DylanDavidColeman,R,77,230,25.78781656399726
546,669424,94.26520467836258,-0.9921345029239766,6.124269005847953,-0.6409941520467837,1.5115204678362575,2221.7781065088757,5.765088757396449,209.08579881656806,0.1111111111111111,JamesMichaelLambert,R,74,190,27.616700889801507
547,669432,94.59435248296008,2.488344693281402,5.735238558909445,1.052132424537488,1.1795715676728336,2422.7648780487807,6.608674463937622,123.0409756097561,0.08568646543330087,TrevorJ'DanielRogers,L,77,217,24.629705681040384
548,669456,89.84057262569833,-1.2869692737430167,5.586361731843575,-0.4280586592178771,1.2242388268156423,2301.203212290503,6.6557960893854755,207.38198324022346,0.0712290502793296,ShaneRobertBieber,R,75,200,27.085557837097877
549,669459,91.81005025125629,0.7686432160804021,5.595527638190955,0.31768844221105524,1.2536180904522614,2144.291457286432,5.934673366834171,154.26633165829145,0.03015075376884422,KyleB.Nelson,L,73,175,25.97946611909651
550,669461,93.3723163841808,0.5236158192090395,6.367062146892655,0.7701977401129942,1.258587570621469,2087.806267806268,6.443342776203966,150.65527065527064,0.0480225988700565,MatthewJosephLiberatore,L,76,200,22.650239561943874
551,669467,95.14122486288848,-1.9121115173674588,5.830329067641682,-0.40988117001828156,0.7927605118829981,2204.830275229358,6.557339449541284,195.32201834862386,0.054844606946983544,NeilAndrePallante,R,72,203,23.783709787816566
552,669618,94.5813953488372,-0.12069767441860466,5.814186046511628,-0.564360465116279,1.5951162790697675,2332.2848837209303,6.07485380116959,201.95348837209303,0.09883720930232558,JosephIsraelBarlow,R,74,210,26.757015742642025
553,669622,97.65714285714287,-1.2416666666666667,5.88375,-1.4183333333333334,0.21994047619047621,2231.121212121212,5.873214285714286,232.2,0.07738095238095238,AnthonyWayneBender,R,76,205,27.405886379192335
554,669674,94.61086261980832,0.5669009584664537,6.0673162939297125,0.6432907348242811,1.5176357827476037,2208.3851132686086,6.111821086261981,150.36245954692558,0.0926517571884984,SamuelTrentonLong,L,73,185,26.981519507186857
555,669713,91.80602006688963,-1.8899331103678931,5.6033779264214045,-0.678361204013378,0.7637792642140468,2158.1070234113713,6.717056856187291,209.25083612040135,0.09364548494983277,HaydenGregoryWesneski,R,75,210,24.569472963723477
556,669804,94.27264150943395,-2.257169811320755,5.418962264150943,-1.0641509433962264,1.1186792452830188,2218.0754716981132,7.266981132075471,229.56603773584905,0.04716981132075472,AngelDeJesus,R,76,200,25.377138945927445
557,669912,93.34394299287412,2.583230403800475,5.3365795724465555,1.4721140142517815,0.6618527315914489,2425.6642857142856,6.1389548693586695,120.84285714285714,0.057007125890736345,KirbySnead,L,73,218,27.731690622861056
558,669920,92.4373765867419,-2.3395909732016924,5.393102961918195,-1.3495909732016926,0.15823695345557123,2071.709449929478,6.220592383638928,250.2496473906911,0.045133991537376586,JasonRaymondAlexander,R,75,200,29.333333333333332
559,669923,93.94572230014026,-1.4235343618513325,5.853681626928472,-0.6511220196353437,1.0215918653576437,2183.254213483146,6.615918653576437,211.01615168539325,0.11290322580645161,GeorgeJosephKirby,R,76,215,24.40246406570842
560,669952,93.72857142857143,-1.588963133640553,6.161831797235023,-0.42920506912442397,1.3176497695852536,2263.311059907834,6.324423963133641,202.1336405529954,0.04377880184331797,MitchellWhite,R,75,210,27.50718685831622
561,670036,92.5590206185567,-2.084613402061856,4.978608247422681,-0.4005670103092783,1.1880154639175258,2329.9870466321245,6.3639175257731955,213.31865284974094,0.13402061855670103,MatthewJosephFesta,R,73,195,29.305954825462013
562,670059,95.24581673306773,-1.607808764940239,5.991673306772909,-1.0606772908366535,0.7948605577689243,2208.597609561753,6.364541832669323,215.70119521912352,0.0398406374501992,ColinScottHolderman,R,79,240,26.729637234770706
563,670090,91.60275862068966,-3.475965517241379,3.512103448275862,-1.1941379310344828,0.43568965517241376,1948.644827586207,6.792068965517242,247.70344827586206,0.12758620689655173,GregoryWyattMills,R,76,214,27.430527036276523
564,670124,91.98366627497063,-1.7937955346650998,5.8009400705052885,-0.6809753231492361,1.17786133960047,2185.1189634864545,6.280728554641597,216.6113074204947,0.08343125734430082,AdamOller,R,76,225,27.704312114989733
565,670167,93.92134387351778,-2.873596837944664,4.139407114624506,-1.0628853754940712,0.3039328063241107,2212.0592885375495,6.582213438735177,252.24703557312253,0.11264822134387352,JohnRobertSchreiber,R,74,210,28.32306639288159
566,670174,93.03772791023842,-1.806788218793829,5.961654978962132,-0.7545301542776999,0.8088078541374474,2085.4698457223003,6.507994389901823,203.80925666199158,0.05329593267882188,JoshuaWinckowski,R,76,202,24.008213552361397
567,670280,96.4212389380531,-2.210508849557522,5.881991150442477,-0.8497566371681415,1.4265929203539824,2297.6873614190686,6.592477876106195,215.82261640798225,0.16150442477876106,DavidJeffreyBednar,R,73,250,27.72347707049966
568,670288,87.47572815533981,3.616019417475728,4.758349514563107,1.4636893203883494,-0.16009708737864078,1972.514563106796,6.310679611650485,95.7378640776699,0.038834951456310676,JakeLaytonFishman,L,75,195,27.392197125256672
569,670810,95.14999999999999,-0.6611111111111111,5.781904761904761,-0.7431746031746032,1.45,2150.5714285714284,6.252380952380952,213.4047619047619,0.07142857142857142,LoganCraigGillaspie,R,74,220,25.204654346338124
570,670912,96.02857142857142,-2.783547619047619,5.283761904761905,-0.7232380952380952,0.8461428571428571,2275.804761904762,7.081904761904762,217.9047619047619,0.05476190476190476,JohanOviedo,R,77,245,24.331279945242983
571,670950,93.4403578528827,-2.2233797216699798,6.277852882703778,-0.6174155069582505,1.6737773359840953,2220.4749498997994,6.458648111332008,201.49098196392785,0.07952286282306163,TrevorMichaelRichards,R,74,205,29.127994524298426
572,670955,93.50869565217391,-1.6820496894409938,5.0280124223602485,-0.9807453416149069,1.271055900621118,2345.223602484472,6.04223602484472,227.9689440993789,0.09937888198757763,EdwinDanielUceta,R,72,155,24.473648186173854
573,670970,96.866576819407,1.6498382749326146,5.914150943396226,0.565067385444744,1.4166846361185985,2497.140161725067,6.490566037735849,150.60916442048517,0.1105121293800539,AdrianMorejon,L,71,224,23.340177960301162
574,670990,95.38357142857143,-2.6846666666666668,4.954380952380952,-1.357547619047619,0.5667619047619047,2234.5071428571428,6.962857142857143,231.46190476190475,0.06190476190476191,YohanManuelRamirez,R,76,212,27.15400410677618
575,671345,96.21532258064516,-2.032048387096774,5.654,-1.4024032258064516,0.5462903225806451,2052.2548387096776,6.484354838709677,237.76451612903224,0.06129032258064516,JasonJosephFoley,R,76,215,26.663928815879533
576,671790,93.0817679558011,-1.970220994475138,6.1807734806629835,-0.7535359116022099,0.9423204419889503,2198.2983425414363,6.5834254143646405,198.97790055248618,0.055248618784530384,RonaldBolaños,R,74,230,25.853524982888434
577,672282,93.16757894736841,1.919757894736842,5.992326315789474,0.8424631578947369,1.4064842105263158,2101.5121436114046,5.75578947368421,141.9545934530095,0.09473684210526316,ReidKristienDetmers,L,74,210,22.981519507186857
578,672335,96.7974609375,1.09853515625,5.5392578125,0.70919921875,1.207734375,2209.362035225049,5.9193359375,148.3463796477495,0.103515625,CionelFelixPérez,L,71,162,26.193018480492814
579,672391,96.26964856230032,-2.8722683706070287,5.563674121405751,-0.7812460063897764,1.3968370607028753,2175.8626198083066,6.130670926517572,214.38658146964858,0.12140575079872204,KalebJamesOrt,R,76,240,30.401095140314855
580,672578,96.72156862745098,-1.0937843137254903,6.124392156862745,-0.6872549019607843,1.4338431372549019,2365.191836734694,6.59265306122449,213.29795918367347,0.0784313725490196,CarlosEduardoHernández,R,76,245,25.305954825462013
581,672710,95.61839684625494,-0.8675032851511169,5.886215505913272,-0.6149802890932983,1.4768725361366624,2390.2680683311432,6.469382391590013,210.06570302233902,0.08015768725361366,RoansyContreras,R,72,175,22.647501711156742
582,672715,94.42162162162161,-1.8411261261261263,6.080990990990991,-0.6089189189189189,1.387837837837838,2220.9414414414414,6.692792792792792,205.3153153153153,0.07657657657657657,LuisFernandoPatiño,R,73,192,22.680355920602327
583,672851,94.98227544910179,-2.5181077844311375,6.035856287425149,-0.908874251497006,1.246119760479042,2183.7910085054677,6.377671068427372,215.97205346294047,0.058682634730538925,JoanManuelAdon,R,74,246,23.88501026694045
584,674072,91.5980198019802,1.7130693069306933,5.63509900990099,0.5941336633663367,1.2553712871287128,2182.668316831683,6.581435643564356,145.08663366336634,0.07673267326732673,ThomasJackHenry,L,75,205,24.922655715263517
585,675627,94.3965811965812,-1.3913247863247864,5.996623931623931,-0.5586752136752137,1.4424358974358973,2184.636752136752,6.524358974358974,202.89743589743588,0.03418803418803419,MichaelGrove,R,75,200,25.533196440793976
586,675911,98.1559840425532,-2.0614162234042555,5.71939494680851,-0.4256648936170213,1.4754122340425533,2342.7411842980705,6.926014637391883,202.16500332667997,0.12034574468085106,SpencerRobertStrider,R,72,195,23.67419575633128
587,675916,95.20847457627119,0.15314769975786924,6.720750605326876,-0.15605326876513317,1.731404358353511,2349.8765133171914,6.049394673123487,190.72881355932202,0.12832929782082325,JamesStephenKarinchak,R,75,215,26.77344284736482
588,675921,90.40371621621621,-2.0577195945945945,6.1621283783783785,-0.19317567567567567,0.8276351351351351,2151.1807432432433,6.454898648648649,173.44594594594594,0.07601351351351351,SpencerLeeHoward,R,75,210,25.924709103353866
589,676050,92.68664383561644,2.3509246575342466,5.6927739726027395,0.8291780821917808,1.096986301369863,2055.5650684931506,5.851712328767124,144.1472602739726,0.0684931506849315,PatrickJosephNaughton,L,74,195,26.206707734428473
590,676092,95.99740740740741,-2.3780370370370374,4.938185185185185,-1.2261111111111112,0.2667407407407407,2433.17037037037,5.951481481481482,240.06666666666666,0.040740740740740744,CollinKennethSnider,R,76,195,26.72416153319644
591,676194,91.79022082018928,-2.3614511041009467,5.8659621451104105,-0.41514195583596214,0.9294952681388012,2009.7192429022082,7.121766561514195,191.8328075709779,0.07255520504731862,JacksonTetreault,R,77,189,26.075290896646134
592,676265,91.34142857142858,-2.6042380952380952,5.481833333333333,-0.9588809523809524,1.4328809523809523,2255.2081339712918,6.273571428571429,219.05741626794259,0.0761904761904762,CoryJamesAbbott,R,73,210,26.77891854893908
593,676477,95.30898876404494,-1.5803370786516855,5.585519662921348,-1.2600421348314605,1.0925702247191011,2148.7042253521126,7.2662921348314615,229.50281690140844,0.11095505617977527,GarrettGettsWhitlock,R,77,225,26.053388090349078
594,676534,95.3391061452514,-1.3925698324022346,6.124581005586592,-0.858826815642458,1.4493296089385475,2260.91061452514,5.627374301675977,217.18435754189943,0.061452513966480445,CalvinFaucher,R,73,190,26.77344284736482
595,676596,89.69612068965517,2.813103448275862,5.53926724137931,1.1266594827586207,0.29601293103448273,1790.3290043290044,6.346120689655172,124.06493506493507,0.10129310344827586,JoshR.Fleming,L,74,220,26.119096509240247
596,676641,91.03598130841122,-1.7562616822429906,6.087009345794392,-0.637803738317757,1.128785046728972,2342.691588785047,6.4102803738317755,212.3644859813084,0.06542056074766354,BeauGraysonSulser,R,74,195,28.15605749486653
597,676664,93.16066666666667,1.1201,5.082866666666666,1.0089666666666666,1.1398666666666666,2152.326666666667,6.45,136.355,0.06333333333333334,JohnPatrickSears,L,71,180,26.362765229295004
598,676684,95.11073825503355,-2.3138255033557047,5.700302013422819,-0.7729362416107383,1.2940436241610738,2078.2751677852348,6.157382550335571,220.6258389261745,0.07718120805369127,WilliamVest,R,72,180,27.069130732375086
599,676710,91.97962962962963,-1.9794560185185186,6.001631944444444,-0.2920138888888889,1.1816550925925926,2421.0706018518517,6.165393518518518,194.26388888888889,0.11921296296296297,KutterMartinCrawford,R,73,209,26.247775496235455
600,676714,93.19030172413794,2.3185560344827585,5.509956896551724,1.1016810344827586,1.1957758620689656,2307.3024282560705,6.26467991169978,132.2141280353201,0.07543103448275862,BrandonHughes,L,74,215,26.581793292265573
601,676720,90.2392156862745,-0.43107843137254903,6.209411764705883,-0.09823529411764706,1.7029411764705882,1950.1568627450981,6.792156862745098,180.37254901960785,0.06862745098039216,TommyRomero,R,74,225,24.980150581793293
602,676760,94.59906832298137,-3.031614906832298,5.3398136645962735,-1.037919254658385,1.4310869565217392,2323.391304347826,6.601863354037268,220.8447204968944,0.09627329192546584,RonaldJamesMarinaccio,R,74,205,27.000684462696782
603,676831,93.39,-0.5006923076923078,6.301,-0.6884615384615385,1.5919230769230768,2240.700787401575,6.408461538461538,204.44094488188978,0.05384615384615385,KodiJamesWhitley,R,75,220,27.356605065023956
604,676879,95.65868613138686,0.5623503649635037,6.385824817518248,1.2308759124087592,0.8380291970802919,2092.3201754385964,5.503216374269005,142.62573099415204,0.072992700729927,AaronAshby,L,74,181,24.10403832991102
605,676886,95.496,-1.8092,5.870466666666667,-0.7574,1.4312,2445.1666666666665,6.3406666666666665,218.27333333333334,0.12,JeremyLonnieBeasley,R,74,235,26.611909650924023
606,677053,94.3464135021097,2.7836708860759494,5.919282700421941,0.5334599156118144,1.4614345991561182,2303.746835443038,6.839662447257384,146.40928270042195,0.10970464135021098,AndrewChristopherNardi,L,75,215,23.86858316221766
607,677161,94.56857142857143,-2.9894285714285713,5.690476190476191,-0.9359047619047619,1.3162857142857143,2145.3809523809523,6.681904761904762,220.41904761904763,0.0380952380952381,ZacheryReedKelly,R,75,205,27.329226557152634
608,677651,90.42073732718893,-1.516520737327189,6.302788018433179,-0.19252880184331797,1.0701382488479263,2384.0812680115273,6.112845622119815,188.9694524495677,0.1175115207373272,LuisHeibardoGarcia,R,73,244,25.54688569472964
609,677865,86.86300366300365,2.997802197802198,5.599084249084249,-0.013223443223443225,0.5726007326007325,2248.863970588235,6.66996336996337,157.5808823529412,0.09523809523809523,JustinBruihl,L,74,215,25.013004791238878
610,678394,96.55451055662188,-2.0336084452975047,5.40084452975048,-1.206890595009597,0.6356621880998081,2150.278310940499,6.362380038387716,231.3992322456814,0.07869481765834933,BrayanBello,R,73,170,23.123887748117728
611,680686,94.42600364963504,-1.4918795620437955,5.466368613138687,-0.8744890510948906,1.456478102189781,2221.4633027522937,5.601098901098901,211.5908256880734,0.06204379562043796,JosiahGray,R,73,199,24.525667351129364
612,680694,94.69303797468355,-1.6497679324894514,6.389757383966245,0.009040084388185654,1.334282700421941,2291.947201689546,6.602742616033755,186.98627243928195,0.06962025316455696,KyleEdwardBradish,R,76,220,25.79876796714579
613,680704,93.54985074626866,-3.2218507462686565,4.607820895522388,-1.157731343283582,0.5313432835820896,2222.2132132132133,6.562089552238806,241.6096096096096,0.056716417910447764,NickSandlin,R,71,175,25.470225872689937
614,680739,94.01155555555555,-0.6641777777777778,6.2833555555555565,-0.6913777777777778,1.4629111111111113,2023.2822222222221,5.703777777777777,210.57777777777778,0.051111111111111114,JoshWinder,R,77,210,25.71937029431896
615,681217,95.21551724137932,-1.7106896551724138,5.941810344827586,-0.6881034482758621,1.2779310344827588,2333.7974137931033,5.930172413793104,214.27586206896552,0.06465517241379311,ChaseRobertSilseth,R,72,217,22.119096509240247
616,681799,93.2425,-2.3419166666666666,5.035666666666667,0.19366666666666665,0.7515833333333333,2596.766666666667,6.275,190.51666666666668,0.075,EthanMichaelRoberts,R,70,180,24.99110198494182
617,681806,92.3735234215886,-1.7074134419551936,6.113767820773931,-0.0660692464358452,1.17918533604888,2423.478615071283,6.171894093686355,186.9918533604888,0.12627291242362526,AndrewHunterWantz,R,76,235,26.715947980835043
618,681810,93.63984375,-1.813984375,5.375390625,-1.010390625,1.215859375,2316.6328125,6.40625,223.5703125,0.0390625,AustinDavisWarren,R,72,170,26.401095140314855
619,681911,94.15547826086957,0.9039478260869565,5.760121739130435,0.42257391304347824,1.6304,2329.2347826086957,6.485913043478261,161.07478260869564,0.1408695652173913,AlexanderVictorVesia,L,73,209,26.220396988364133
620,682051,91.8675041876047,-2.5939530988274706,5.349145728643216,-0.8859463986599665,1.3145561139028474,2146.214405360134,6.467336683417085,214.91122278056952,0.07537688442211055,GarrettHill,R,72,185,26.455852156057496
621,682171,88.95042553191489,-3.8587446808510637,4.245,-0.3333829787234043,0.5687446808510639,2247.7995735607674,6.347021276595744,245.56503198294243,0.08297872340425531,WilliamPennMurfee,R,74,195,28.164271047227928
622,682847,98.43207547169811,-1.3331446540880503,5.472767295597484,-1.1756603773584906,1.021823899371069,2363.4276729559747,6.511320754716981,231.72327044025158,0.06918238993710692,LuisLeandroOrtiz,R,74,240,23.42505133470226
623,683769,91.22824427480916,-2.6096946564885495,6.127022900763358,-0.2888549618320611,1.1206870229007633,2174.0152671755727,6.822137404580153,197.82442748091603,0.06870229007633588,HunterReidGaddis,R,78,260,24.227241615331966
624,685503,89.39597989949749,-2.782713567839196,5.73643216080402,-0.7248743718592965,0.9190954773869348,2105.8492462311556,6.6708542713567835,216.4572864321608,0.06030150753768844,KoheiArihara,R,74,210,29.88637919233402
625,686610,94.06465256797584,2.768429003021148,5.58987915407855,0.871238670694864,1.3051963746223565,2334.821752265861,6.996676737160121,136.36858006042297,0.09969788519637462,KennethDieterWaldichuk,L,76,220,24.476386036960985
626,686613,96.53536585365853,-1.3071341463414634,6.179573170731707,-0.6249390243902438,1.458780487804878,2261.890243902439,6.590243902439024,208.4390243902439,0.07926829268292683,HunterNoahBrown,R,74,212,23.838466803559207
627,686752,93.93118811881187,-1.832821782178218,5.672920792079208,-0.8297277227722771,1.5046039603960397,2408.616336633663,6.862376237623763,211.42079207920793,0.10396039603960396,RyanMichaelPepiot,R,75,215,24.859685147159478
628,686753,95.21304347826087,-1.9665217391304348,5.669521739130435,-0.9340434782608696,1.0221739130434782,2167.5,5.710434782608696,220.2086956521739,0.07391304347826087,DreyMatthewJameson,R,72,165,24.870636550308006
629,686973,92.47500000000001,-1.9706617647058824,5.320735294117647,-0.5247426470588235,1.1138602941176472,2223.452205882353,6.6937500000000005,213.8639705882353,0.07720588235294118,LouieDennisVarland,R,73,205,24.55852156057495
630,689225,94.20486008836524,-0.9445213549337261,6.069469808541974,-0.6782768777614139,1.430898379970545,2377.0324005891016,5.85081001472754,209.4138438880707,0.06480117820324006,BeauBrieske,R,75,200,24.238193018480494
631,693821,90.58956356736242,-1.3675142314990512,6.409070208728653,-0.8824288425047438,0.8429032258064516,2025.0645161290322,5.850853889943074,208.438330170778,0.07020872865275142,BryceCasonElder,R,74,220,23.11841204654346
